id,city,country,region,short_description,latitude_x,longitude_x,budget_level,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,ideal_weekend,ideal_short_trip,ideal_one_week,ideal_long_trip,composite_score,city_country,station_id,latitude_y,longitude_y,meteo_avg_temp_c,meteo_min_temp_c,meteo_max_temp_c,meteo_extreme_min_c,meteo_extreme_max_c,meteo_annual_precip_mm,meteo_avg_pres_hpa,meteo_total_sun_h,meteo_avg_daily_sun_h,meteo_avg_comfort,meteo_best_comfort,meteo_wet_months,meteo_cold_months,meteo_hot_months,meteo_years_of_data,meteo_data_coverage_pct,meteo_best_comfort_month,wtc_warmest_month,image_count,avg_text_quality,avg_colorfulness,avg_brightness,avg_contrast,avg_sharpness,avg_attractiveness,image_score,col_rank,col_cost_of_living_index,col_rent_index,col_cost_plus_rent_index,col_groceries_index,col_restaurant_index,col_purchasing_power_index,col_affordability_tier,col_value_score,col_has_complete_indices,climate_avg_temp_c,climate_source,wtc_composite,master_travel_score,climate_zone,data_sources,source_count,rank_overall
d2351990-8009-44cd-9fdb-e79f1fd913f4,Alexandria,Egypt,africa,"Bustling streets filled with the aroma of spices, historic sites whispering ancient tales, and a vibrant coastal vibe create a unique charm.",31.1991806,29.8951716,Budget,4,2,3,3,3,4,2,4,2,True,True,True,False,3.0,Egypt,62318,31.2,29.95,21.62,7.7,33.5,0.7,44.5,3398.8,1014.52,6043.03,8.61,8.74,10.0,76.0,0.0,21.0,14.0,100.0,11.0,8,,,,,,,,,36,29.52,5.82,18.41,27.42,23.42,21.54,Budget,0.73,True,21.62,meteostat,3.0,0.5613,Warm/Mediterranean,climate|cost|wtc_ratings,3,222
5af283b6-2a6b-4fb1-893d-953529dbad3b,Pretoria,South Africa,africa,"Wide tree-lined avenues and vibrant jacaranda blooms create a serene backdrop for exploring cultural landmarks and lively markets in a warm, welcoming atmosphere.",-25.7459277,28.1879101,Mid-range,4,3,4,1,3,4,3,4,2,True,True,False,False,3.11,South Africa,68262,-25.7333,28.1833,19.32,2.9,33.4,-1.0,38.8,2166.0,1017.97,3831.0,8.44,8.98,10.0,24.0,0.0,0.0,11.0,100.0,1.0,1,,,,,,,,,114,42.09,16.6,30.14,34.78,41.33,78.36,Mid-range,1.862,True,19.32,meteostat,3.111111111111111,0.5607,Warm/Mediterranean,climate|cost|wtc_ratings,3,223
99337dc9-9aff-4695-8c40-f5737939bedd,Santa Cruz,Bolivia,south_america,"Vibrant streets buzz with the energy of lively markets and the aroma of street food, set against a backdrop of lush green parks.",-17.333333,-61.5,Budget,3,4,4,2,3,3,3,3,3,True,True,True,False,3.11,Bolivia,85247,-17.8,-60.7333,26.2,12.6,39.4,-1.0,44.1,14635.9,1013.7,0.0,,8.23,9.97,79.0,0.0,38.0,14.0,96.9,7.0,10,,,,,,,,,17,34.77,10.18,23.24,31.26,24.97,36.04,Budget,1.037,True,26.2,meteostat,3.111111111111111,0.5602,Tropical/Hot,climate|cost|wtc_ratings,3,224
769e57b7-a2fe-4eb9-8d39-4c7a0b940c02,Malé,Maldives,asia,"Vibrant markets, azure waters, and the gentle hum of island life create an inviting atmosphere that feels both exotic and familiar.",4.1779879,73.5107387,Mid-range,2,3,5,5,2,3,4,3,3,True,True,False,False,3.33,Maldives,43555,4.2,73.5333,28.98,24.9,33.0,20.0,36.0,23575.1,1010.58,23310.0,7.67,8.52,10.0,73.0,0.0,160.0,14.0,100.0,1.0,4,,,,,,,,,76,57.66,30.2,44.78,56.6,34.72,28.59,Mid-range,0.496,True,28.98,meteostat,3.3333333333333335,0.5595,Tropical/Hot,climate|cost|wtc_ratings,3,225
34daf415-739f-45d7-a127-f47f0dcf63f9,Arequipa,Peru,south_america,Charming colonial architecture and vibrant plazas set against a backdrop of volcanic peaks create a captivating blend of history and natural beauty.,-16.3988667,-71.5369607,Budget,4,3,4,1,3,4,3,3,3,True,True,True,False,3.11,Peru,84752,-16.3167,-71.55,15.33,5.7,23.6,0.2,28.9,1480.4,1024.88,0.0,,7.95,9.43,70.0,0.0,0.0,14.0,100.0,5.0,10,,,,,,,,,97,32.53,11.22,22.54,30.71,21.53,28.17,Budget,0.866,True,15.33,meteostat,3.111111111111111,0.559,Temperate,climate|cost|wtc_ratings,3,226
a3838612-edde-4229-91ba-f6483f24e7c5,Rijeka,Croatia,europe,"Coastal breezes meet lively streets filled with music and laughter, while historic architecture and vibrant markets create a welcoming, dynamic atmosphere.",45.3267976,14.442208,Mid-range,4,3,4,3,3,4,3,3,3,True,True,True,False,3.33,Croatia,13116,45.2167,14.5833,17.37,2.8,31.7,-4.0,37.0,5536.0,1016.04,0.0,,7.6,9.82,17.0,13.0,0.0,8.0,100.0,9.0,8,,,,,,,,,29,48.94,13.38,32.27,41.98,41.29,47.55,Mid-range,0.972,True,17.37,meteostat,3.3333333333333335,0.5584,Warm/Mediterranean,climate|cost|wtc_ratings,3,227
eb8d23c9-8122-4bb2-8325-e37036397a1c,Brisbane,Australia,oceania,"Sun-drenched streets and lush riverside parks create a laid-back vibe, with vibrant markets and buzzing eateries adding a lively local flavor.",-27.4689682,153.0234991,Mid-range,4,4,4,3,4,4,3,4,2,True,True,True,False,3.56,Australia,94576,-27.5,153.0,19.59,8.5,32.4,2.6,41.2,11263.0,1016.23,0.0,,8.42,9.55,62.0,0.0,0.0,14.0,21.6,10.0,1,,,,,,,,,6,77.75,36.84,58.57,77.44,72.95,104.63,Expensive,1.346,True,19.59,meteostat,3.5555555555555554,0.5565,Warm/Mediterranean,climate|cost|wtc_ratings,3,228
87d97654-895c-4b23-91a9-4683b9f17ca3,Amritsar,India,asia,"Golden hues of the temple shimmer in the sun, while the aroma of spices and the hum of prayers create a serene, vibrant atmosphere.",31.6356659,74.8787496,Budget,5,2,3,1,2,5,3,3,2,True,True,True,False,2.89,India,42071,31.6333,74.8667,23.31,1.4,42.8,-2.0,47.6,10661.0,1008.21,27587.0,6.18,8.94,10.0,83.0,2.0,69.0,14.0,100.0,3.0,6,,,,,,,,,53,24.43,5.3,15.47,26.43,17.56,49.72,Budget,2.035,True,23.31,meteostat,2.888888888888889,0.556,Warm/Mediterranean,climate|cost|wtc_ratings,3,229
b5c78cdb-4482-4686-9aa8-10d848aaf90d,Busan,South Korea,asia,"Coastal breezes mix with the scent of street food, while vibrant markets and serene temples create a lively yet calming atmosphere.",35.1799528,129.0752365,Mid-range,4,3,4,4,4,5,3,4,2,True,True,True,False,3.67,South Korea,RKPP0,35.1667,129.1333,15.45,-3.2,30.6,-11.7,34.6,4036.1,1015.46,0.0,,6.97,9.88,15.0,9.0,0.0,3.0,100.0,6.0,8,,,,,,,,,115,73.22,20.02,48.28,91.95,42.1,76.85,Expensive,1.05,True,15.45,meteostat,3.6666666666666665,0.556,Temperate,climate|cost|wtc_ratings,3,230
6ceb9976-69b0-49a0-b91d-ac48234e2902,Constanta,Romania,europe,"Golden beaches meet historic architecture, offering a blend of sun-soaked relaxation and the charm of ancient ruins and lively promenades.",44.1767161,28.6507598,Budget,3,3,3,4,3,4,3,3,2,True,True,False,False,3.11,Romania,15480,44.2167,28.6333,13.39,-5.3,30.5,-17.8,36.0,6638.0,1016.55,32610.0,6.37,8.07,10.0,84.0,65.0,0.0,14.0,100.0,5.0,8,,,,,,,,,103,35.24,10.17,23.49,31.38,30.02,48.12,Mid-range,1.365,True,13.39,meteostat,3.111111111111111,0.556,Temperate,climate|cost|wtc_ratings,3,231
5324f69c-3393-469d-b375-8f6e92fa085a,Bridgetown,Barbados,north_america,"Warm ocean breezes mingle with the rhythmic beats of calypso music, creating an inviting atmosphere perfect for unwinding and exploration.",13.0977832,-59.6184184,Mid-range,3,3,4,5,4,4,4,3,2,True,True,True,False,3.56,Barbados,78954,13.0667,-59.4833,27.13,21.2,32.4,15.7,35.0,12514.0,1013.7,40307.22,8.23,9.8,10.0,59.0,0.0,22.0,14.0,100.0,1.0,9,,,,,,,,,12,92.37,21.99,59.38,87.81,78.18,32.08,Premium,0.347,True,27.13,meteostat,3.5555555555555554,0.5552,Tropical/Hot,climate|cost|wtc_ratings,3,232
36d2ef8d-984f-44db-8343-7b70c26e8bf1,San Pedro de Atacama,Chile,south_america,"Endless desert vistas meet surreal landscapes, where clear night skies reveal a tapestry of stars, creating an otherworldly sense of tranquility and wonder.",-22.910832,-68.2001376,Mid-range,3,5,5,1,2,3,3,2,5,False,True,True,False,3.22,Chile,85432,-22.5,-68.9,14.77,-0.5,35.7,-5.0,41.0,39.6,1025.21,0.0,,7.83,9.94,9.0,0.0,0.0,11.0,100.0,10.0,12,,,,,,,,,25,43.9,13.51,29.66,38.87,43.26,33.27,Mid-range,0.758,True,14.77,meteostat,3.2222222222222223,0.5535,Temperate,climate|cost|wtc_ratings,3,233
6dc1c044-a79c-4b5b-9a9b-dbb0f95fefae,Jodhpur,India,asia,"Sun-drenched streets weave through vibrant markets and historic forts, offering a sensory journey rich with colors, aromas, and cultural warmth.",26.2967719,73.0351433,Budget,5,3,3,1,2,4,3,3,3,True,True,False,False,3.0,India,42339,26.3,73.0167,27.33,8.6,42.8,3.9,48.8,6089.0,1007.56,0.0,,7.76,9.97,81.0,0.0,95.0,14.0,100.0,2.0,5,,,,,,,,,53,24.43,5.3,15.47,26.43,17.56,49.72,Budget,2.035,True,27.33,meteostat,3.0,0.5518,Tropical/Hot,climate|cost|wtc_ratings,3,234
38fa5147-236e-4462-b3b1-97b35caaf154,Reykjavík,Iceland,europe,"A city where modern design meets dramatic landscapes, offering cozy cafes, vibrant street art, and the ethereal glow of the northern lights.",64.145981,-21.9422367,Luxury,3,4,5,2,3,3,4,3,4,True,True,True,False,3.44,Iceland,4030,64.1333,-21.9,5.38,-6.7,17.0,-15.2,23.5,12669.0,1005.15,18775.0,3.71,5.74,9.75,82.0,133.0,0.0,14.0,100.0,6.0,7,3.0,5.333,37.633,90.115,63.369,151.135,4.27,50.8,52,94.86,41.93,70.05,90.22,99.42,77.06,Premium,0.812,True,5.38,meteostat,3.4444444444444446,0.5512,Cool,climate|visual|cost|wtc_ratings,4,235
57239ab4-5376-4b81-a35e-fc8a27fb5812,Reykjavik,Iceland,europe,"Colorful rooftops, crisp sea air, and the allure of geothermal pools create a unique blend of natural beauty and urban charm.",64.145981,-21.9422367,Luxury,3,4,5,2,3,3,4,3,4,True,True,True,False,3.44,Iceland,4030,64.1333,-21.9,5.38,-6.7,17.0,-15.2,23.5,12669.0,1005.15,18775.0,3.71,5.74,9.75,82.0,133.0,0.0,14.0,100.0,6.0,7,3.0,5.333,37.633,90.115,63.369,151.135,4.27,50.8,52,94.86,41.93,70.05,90.22,99.42,77.06,Premium,0.812,True,5.38,meteostat,3.4444444444444446,0.5512,Cool,climate|visual|cost|wtc_ratings,4,236
c1df028c-84c0-404a-a0c0-4f65e1b25357,Chefchaouen,Morocco,africa,"Wander through winding blue-washed alleys, breathe in the fresh mountain air, and feel a serene calm envelop you in this charming town.",35.1700832,-5.2766582971063976,Budget,4,3,4,1,2,4,3,2,4,True,True,False,False,3.0,Morocco,60318,35.5833,-5.3333,19.47,7.7,33.2,3.0,42.2,1602.5,1017.8,266.0,8.58,8.64,10.0,19.0,0.0,0.0,13.0,100.0,6.0,8,,,,,,,,,83,33.83,8.98,22.18,30.63,24.52,34.36,Budget,1.016,True,19.47,meteostat,3.0,0.5508,Warm/Mediterranean,climate|cost|wtc_ratings,3,237
df941b8b-5907-43b3-bd73-505845313873,Seattle,United States,north_america,"A city where misty mornings blend with vibrant markets and lush green spaces, offering a cozy yet dynamic urban experience.",47.6038321,-122.330062,Luxury,4,3,4,2,3,4,3,5,2,False,True,True,False,3.33,United States,KBFI0,47.53,-122.302,12.21,-0.4,28.2,-9.4,39.4,0.0,1017.27,0.0,,7.06,9.88,0.0,69.0,0.0,14.0,99.4,8.0,7,1.0,3.0,32.376,120.158,55.118,297.863,3.292,22.3,132,70.13,42.07,56.98,70.37,70.07,106.34,Expensive,1.516,True,12.21,meteostat,3.3333333333333335,0.5502,Temperate,climate|visual|cost|wtc_ratings,4,238
eddbf22e-af63-4a95-a7ff-3dd8545f9e2e,Kandy,Sri Lanka,asia,"Lush hills, serene lakes, and the scent of temple incense create a tranquil atmosphere that's both spiritually uplifting and visually stunning.",7.2931208,80.6350358,Budget,5,3,4,1,2,4,3,3,3,True,True,False,False,3.11,Sri Lanka,43441,7.4667,80.3667,27.79,19.9,36.7,14.4,38.8,29716.0,1009.01,0.0,,7.37,8.71,83.0,0.0,71.0,14.0,94.6,1.0,4,,,,,,,,,117,31.29,8.23,20.48,37.67,17.27,19.27,Budget,0.616,True,27.79,meteostat,3.111111111111111,0.5499,Tropical/Hot,climate|cost|wtc_ratings,3,239
6ce77f2d-9856-497c-a6d8-7d7c2363e489,Denver,United States,north_america,"A vibrant mix of urban sophistication and outdoor adventure, with crisp mountain air and a lively arts scene creating an invigorating atmosphere.",39.7392364,-104.984862,Mid-range,4,5,5,1,3,4,4,4,3,True,True,True,False,3.67,United States,72469,39.7833,-104.8667,10.71,-7.2,31.9,-20.2,37.3,518.2,1014.97,0.0,,6.34,9.85,9.0,34.0,0.0,6.0,100.0,6.0,7,,,,,,,,,132,70.13,42.07,56.98,70.37,70.07,106.34,Expensive,1.516,True,10.71,meteostat,3.6666666666666665,0.5495,Temperate,climate|cost|wtc_ratings,3,240
9226f6e6-02df-48b5-be28-c7d65ae84d5e,Taipei,Taiwan,asia,"Bustling night markets filled with tantalizing aromas, serene temples, and lush green hills create a vibrant and welcoming atmosphere.",25.0375198,121.5636796,Mid-range,4,3,3,2,4,5,3,4,2,True,True,True,False,3.33,Taiwan,46696,25.0667,121.55,23.62,11.6,36.2,4.0,38.0,6313.7,1013.27,0.0,,8.45,10.0,17.0,0.0,48.0,14.0,100.0,11.0,7,,,,,,,,,122,62.35,17.69,41.42,76.19,29.42,58.35,Expensive,0.936,True,23.62,meteostat,3.3333333333333335,0.5488,Warm/Mediterranean,climate|cost|wtc_ratings,3,241
e0fba8c3-0e00-421a-8a31-c5001184dc97,Siem Reap,Cambodia,asia,"Ancient temples rise through the jungle mist, while bustling markets and vibrant street food create a lively, sensory-rich experience.",13.3617562,103.8590321,Budget,5,3,4,1,3,4,3,3,3,True,True,True,False,3.22,Cambodia,48966,13.3667,103.85,27.93,19.5,36.8,3.0,44.0,2495.9,1008.69,0.0,,8.06,9.31,9.0,0.0,34.0,9.0,100.0,1.0,4,,,,,,,,,22,49.11,15.68,33.44,50.61,22.9,13.32,Mid-range,0.271,True,27.93,meteostat,3.2222222222222223,0.5478,Tropical/Hot,climate|cost|wtc_ratings,3,242
3a70dff6-b805-4e41-accf-480d43ed6ba7,Annecy,France,europe,"Charming canals and cobblestone streets weave through a picturesque town, surrounded by stunning alpine views and the serene waters of a crystal-clear lake.",45.8992348,6.1288847,Mid-range,4,4,5,3,3,4,3,3,4,True,True,False,False,3.67,France,LFLP0,45.9347,6.1053,10.92,-6.1,30.2,-14.7,38.0,113.3,1018.19,0.0,,6.65,10.0,0.0,75.0,0.0,14.0,98.7,7.0,7,,,,,,,,,42,74.13,25.33,51.26,73.64,71.84,85.41,Expensive,1.152,True,10.92,meteostat,3.6666666666666665,0.5478,Temperate,climate|cost|wtc_ratings,3,243
ae842628-e555-44fe-881f-93ac5378c589,New Orleans,United States,north_america,"Lively streets echo with jazz, while the scent of Creole cuisine fills the air, creating a vibrant and soulful experience.",29.9759983,-90.0782127,Mid-range,5,3,2,2,5,5,3,4,2,True,True,True,False,3.44,United States,KVSH0,29.9527,-90.0827,21.63,10.8,35.5,-3.3,38.4,1873.1,1016.89,0.0,,8.15,9.79,9.0,0.0,9.0,5.0,100.0,4.0,8,,,,,,,,,132,70.13,42.07,56.98,70.37,70.07,106.34,Expensive,1.516,True,21.63,meteostat,3.4444444444444446,0.5468,Warm/Mediterranean,climate|cost|wtc_ratings,3,244
6cad25d4-a467-4942-9b04-0ace1de123e4,San Cristobal,Venezuela,south_america,"A lively blend of bustling markets, friendly locals, and the refreshing mountain air creates a welcoming and invigorating atmosphere.",7.7756663,-72.2214154,Budget,3,3,4,1,3,3,3,3,4,True,True,False,False,3.0,Venezuela,80447,7.85,-72.45,26.61,19.7,36.1,0.0,39.7,8409.1,1009.29,13928.0,5.51,9.37,10.0,54.0,0.0,21.0,11.0,99.1,1.0,9,,,,,,,,,135,43.2,9.99,27.63,37.34,46.23,15.41,Mid-range,0.357,True,26.61,meteostat,3.0,0.5468,Tropical/Hot,climate|cost|wtc_ratings,3,245
79a47311-1ffb-44d1-bd87-a1a9fb190f40,Chicago,United States,north_america,"Dynamic streets filled with diverse food, vibrant arts, and stunning architecture create a lively yet welcoming urban atmosphere by the lake.",41.8755616,-87.6244212,Luxury,5,3,3,2,5,5,3,5,2,False,True,True,False,3.67,United States,72534,41.7833,-87.75,11.53,-13.1,33.4,-30.0,40.6,15348.7,1016.58,0.0,,6.1,9.79,84.0,76.0,0.0,14.0,100.0,9.0,7,,,,,,,,,132,70.13,42.07,56.98,70.37,70.07,106.34,Expensive,1.516,True,11.53,meteostat,3.6666666666666665,0.5447,Temperate,climate|cost|wtc_ratings,3,246
3b9ab1a4-a090-45f5-b101-a73f33a67a6c,Rotorua,New Zealand,oceania,"Steam rises from bubbling mud pools and the air is filled with the scent of sulfur, creating a unique geothermal wonderland.",-38.1381493,176.252922,Mid-range,4,4,5,2,3,3,5,3,3,True,True,False,False,3.56,New Zealand,93186,-37.6667,176.2,15.91,5.1,25.5,0.8,30.5,5359.5,1016.36,0.0,,7.5,9.48,17.0,0.0,0.0,4.0,100.0,1.0,2,,,,,,,,,87,74.52,34.44,55.73,72.04,70.05,83.63,Expensive,1.122,True,15.91,meteostat,3.5555555555555554,0.5445,Temperate,climate|cost|wtc_ratings,3,247
eb3c14bc-9e8d-47f1-ba13-95e308ff7e11,New York City,United States,north_america,"Skyscrapers touch the sky as vibrant streets buzz with energy, offering a sensory overload of sights, sounds, and diverse cultures.",40.7127281,-74.0060152,Luxury,5,3,3,2,5,5,3,5,1,False,True,True,True,3.56,United States,KJRB0,40.7012,-74.009,13.73,-6.2,31.6,-16.1,36.1,500.3,1018.58,0.0,,7.06,9.97,2.0,35.0,0.0,8.0,100.0,9.0,7,,,,,,,,,132,70.13,42.07,56.98,70.37,70.07,106.34,Expensive,1.516,True,13.73,meteostat,3.5555555555555554,0.5444,Temperate,climate|cost|wtc_ratings,3,248
84684cae-4fbc-4ea4-9172-5f9d802ba843,Monteverde,Costa Rica,north_america,"Misty cloud forests and vibrant wildlife create an enchanting atmosphere, where every trail offers a new sensory delight and adventure.",10.29115145,-84.81364393886889,Mid-range,3,5,5,1,2,3,3,1,4,True,True,True,False,3.0,Costa Rica,78762,10.0,-84.2167,22.69,17.1,32.0,10.0,39.6,12557.9,1011.39,4266.0,6.37,9.52,10.0,38.0,0.0,0.0,14.0,100.0,9.0,4,,,,,,,,,28,47.01,14.7,31.87,45.54,41.69,39.88,Mid-range,0.848,True,22.69,meteostat,3.0,0.5423,Warm/Mediterranean,climate|cost|wtc_ratings,3,249
00d7a74c-188a-4cea-aa66-f69397766a1e,Sibiu,Romania,europe,"Charming cobblestone streets and vibrant squares create a cozy atmosphere, inviting you to explore its rich history and welcoming local culture.",45.7973912,24.1519202,Budget,4,3,4,1,3,3,3,3,4,True,True,False,False,3.11,Romania,15260,45.8,24.15,10.32,-14.4,32.0,-29.0,38.9,8611.0,1017.36,26326.0,5.14,7.37,10.0,84.0,80.0,0.0,14.0,100.0,6.0,7,,,,,,,,,103,35.24,10.17,23.49,31.38,30.02,48.12,Mid-range,1.365,True,10.32,meteostat,3.111111111111111,0.542,Temperate,climate|cost|wtc_ratings,3,250
5f4cc5c5-4804-4a2c-8ddc-c5166d5b9237,Queenstown,New Zealand,oceania,"Surrounded by majestic mountains and shimmering lakes, this place offers thrilling adventures and serene landscapes that captivate your senses.",-45.0321923,168.661,Luxury,3,5,5,2,4,4,4,3,3,False,True,True,True,3.67,New Zealand,93831,-45.0167,168.7333,10.36,0.2,24.1,-4.8,29.9,2102.3,1013.24,0.0,,6.35,8.53,9.0,30.0,0.0,6.0,100.0,1.0,1,,,,,,,,,87,74.52,34.44,55.73,72.04,70.05,83.63,Expensive,1.122,True,10.36,meteostat,3.6666666666666665,0.541,Temperate,climate|cost|wtc_ratings,3,251
ecfe7100-f347-4fc1-bae0-f7d38c9a82ac,Doha,Qatar,middle_east,"Modern architecture meets traditional souks, with the aroma of spices and the warm desert breeze creating a welcoming and vibrant atmosphere.",25.2856329,51.5264162,Luxury,4,3,2,3,3,4,4,5,2,True,True,True,False,3.33,Qatar,41170,25.25,51.5667,28.94,14.3,43.8,8.6,50.4,509.5,1009.44,11510.0,9.45,8.09,10.0,36.0,0.0,90.0,14.0,100.0,2.0,7,,,,,,,,,102,62.81,48.2,55.96,54.97,63.01,93.67,Expensive,1.491,True,28.94,meteostat,3.3333333333333335,0.5407,Tropical/Hot,climate|cost|wtc_ratings,3,252
558816ef-9f17-4b93-a221-8aac47d03f00,Houston,United States,north_america,"A sprawling city where vibrant cultural districts, lively food scenes, and lush parks create a welcoming atmosphere full of discovery and warmth.",29.7589382,-95.3676974,Mid-range,4,3,3,2,4,5,3,5,2,True,True,True,False,3.44,United States,72244,29.6073,-95.1587,22.27,4.2,38.8,-9.3,42.8,18009.9,1016.88,0.0,,7.82,9.85,84.0,2.0,47.0,14.0,99.4,3.0,8,,,,,,,,,132,70.13,42.07,56.98,70.37,70.07,106.34,Expensive,1.516,True,22.27,meteostat,3.4444444444444446,0.5402,Warm/Mediterranean,climate|cost|wtc_ratings,3,253
c3963b0a-b8da-4320-aa9d-bead15d4b37a,Nicosia,Cyprus,europe,"Wander through leafy streets where ancient history meets modern life, with a vibrant café culture and a warm, welcoming atmosphere.",35.1746503,33.3638783,Mid-range,4,3,3,2,3,4,3,4,2,True,True,True,False,3.11,Cyprus,17609,34.8833,33.6333,20.68,5.8,35.7,-0.1,40.6,4984.5,1012.83,44616.0,8.99,9.63,10.0,83.0,0.0,24.0,14.0,100.0,3.0,7,,,,,,,,,31,59.03,22.36,41.84,49.2,61.15,57.31,Mid-range,0.971,True,20.68,meteostat,3.111111111111111,0.5401,Warm/Mediterranean,climate|cost|wtc_ratings,3,254
d4345f6e-b465-4dc0-abfe-f230b87aefb7,Samarkand,Uzbekistan,asia,"Ancient architecture glimmers under the sun, with vibrant bazaars and fragrant spices creating an intoxicating blend of history and culture.",39.6550017,66.9756954,Budget,5,3,3,1,2,4,2,3,3,True,True,True,False,2.89,Uzbekistan,38696,39.5667,66.95,15.21,-6.6,36.9,-19.8,42.0,4982.0,1015.72,39108.0,7.68,8.4,10.0,84.0,62.0,7.0,14.0,100.0,4.0,7,,,,,,,,,134,27.31,9.29,18.86,26.83,24.22,22.37,Budget,0.819,True,15.21,meteostat,2.888888888888889,0.5395,Temperate,climate|cost|wtc_ratings,3,255
5cccd9f1-46c1-461c-928b-207a70521e74,Ushuaia,Argentina,south_america,"A windswept frontier town with dramatic landscapes, where the end of the world feels both mysterious and beautifully remote.",-54.807306,-68.3084133,Mid-range,3,5,5,2,2,3,3,2,4,False,True,True,True,3.22,Argentina,87938,-54.8,-68.3167,6.06,-1.4,15.6,-6.5,26.5,5571.0,999.27,19625.0,3.89,6.21,8.38,81.0,157.0,0.0,14.0,100.0,11.0,2,,,,,,,,,4,34.69,7.71,22.04,28.17,33.32,30.72,Budget,0.886,True,6.06,meteostat,3.2222222222222223,0.5394,Cool,climate|cost|wtc_ratings,3,256
5c528d71-fa3e-40c1-b8ac-0cc2724db702,Kotor,Montenegro,europe,"Winding cobblestone streets and ancient stone walls create a charming, timeless atmosphere, inviting you to explore hidden corners and scenic views.",42.4249205,18.7713332,Mid-range,4,3,4,3,2,3,3,2,4,True,True,False,False,3.11,Montenegro,13457,42.4,18.7333,15.95,-0.9,33.4,-7.2,37.2,6898.0,1015.53,0.0,,7.58,10.0,17.0,40.0,0.0,14.0,100.0,6.0,7,,,,,,,,,82,38.95,12.87,26.72,31.76,33.22,34.19,Mid-range,0.878,True,15.95,meteostat,3.111111111111111,0.5389,Temperate,climate|cost|wtc_ratings,3,257
232e9cad-e761-42b2-ad5d-eac5c63500ff,Tashkent,Uzbekistan,asia,"Wide avenues lined with Soviet-era architecture meet vibrant bazaars, creating a unique blend of history and lively local culture.",41.3123363,69.2787079,Budget,4,3,3,1,3,4,3,3,2,True,True,True,False,2.89,Uzbekistan,38457,41.2667,69.2667,15.79,-6.3,39.0,-19.3,43.8,6135.5,1015.82,37707.0,7.36,8.34,10.0,83.0,61.0,17.0,14.0,100.0,4.0,7,,,,,,,,,134,27.31,9.29,18.86,26.83,24.22,22.37,Budget,0.819,True,15.79,meteostat,2.888888888888889,0.5383,Temperate,climate|cost|wtc_ratings,3,258
22724026-a52a-4591-ac15-5e3c1aad0bc6,Chiang Rai,Thailand,asia,"Quiet temples and vibrant markets blend with lush green landscapes, offering a serene yet culturally rich experience for the curious traveler.",19.7589517,99.6734592,Budget,4,3,4,1,2,4,3,2,4,True,True,False,False,3.0,Thailand,48303,19.9167,99.8333,25.4,12.9,38.3,6.6,42.0,24306.0,1009.04,23339.0,6.94,8.94,10.0,84.0,0.0,21.0,14.0,100.0,1.0,5,,,,,,,,,124,43.21,14.69,29.84,45.15,22.59,31.56,Mid-range,0.73,True,25.4,meteostat,3.0,0.5382,Tropical/Hot,climate|cost|wtc_ratings,3,259
4bea1fd4-279e-4e2b-a602-f408dbce9017,St Petersburg,Russia,asia,"Grand palaces and winding canals create an enchanting atmosphere, where every corner reveals rich history and artistic treasures.",59.9606739,30.1586551,Mid-range,5,2,3,1,4,4,3,5,2,True,True,True,False,3.22,Russia,26063,59.9667,30.3,6.84,-14.7,29.0,-26.8,37.1,9859.0,1013.38,22039.0,4.3,6.18,10.0,81.0,99.0,0.0,14.0,100.0,7.0,7,,,,,,,,,104,35.26,13.09,24.87,29.86,34.56,37.41,Mid-range,1.061,True,6.84,meteostat,3.2222222222222223,0.5376,Cool,climate|cost|wtc_ratings,3,260
1fd503e7-d209-40c1-abd0-299af9c7d4de,Tampa,United States,north_america,"Sun-drenched streets, vibrant waterfronts, and a lively cultural scene create an inviting mix of relaxation and adventure for visitors.",27.9477595,-82.458444,Mid-range,3,3,4,4,4,4,3,3,2,True,True,True,False,3.33,United States,KTPF0,27.9156,-82.4493,23.56,11.2,35.5,-1.3,38.0,4535.8,1017.64,0.0,,8.62,10.0,17.0,0.0,17.0,12.0,100.0,10.0,8,,,,,,,,,132,70.13,42.07,56.98,70.37,70.07,106.34,Expensive,1.516,True,23.56,meteostat,3.3333333333333335,0.5368,Warm/Mediterranean,climate|cost|wtc_ratings,3,261
caf79b01-70b6-450b-9601-66fdadb8df39,Marseille,France,europe,"A lively port city with Mediterranean flair, bustling markets, and a mix of historic charm and modern vibrancy, offering endless exploration.",43.2961743,5.3699525,Mid-range,4,3,3,3,4,4,3,4,2,True,True,True,False,3.33,France,7650,43.45,5.2333,16.06,-2.2,33.9,-9.5,39.6,7063.5,1015.97,41515.0,8.11,9.01,10.0,84.0,36.0,0.0,14.0,100.0,4.0,7,,,,,,,,,42,74.13,25.33,51.26,73.64,71.84,85.41,Expensive,1.152,True,16.06,meteostat,3.3333333333333335,0.5366,Temperate,climate|cost|wtc_ratings,3,262
